"analyte","parameter","NRM","Estimate","Std..Error","t.value","Pr...t..","fdr_pval","sig_t_or_f","scenario","parameter_groups"
"PP_QAQC","SEAS_C1","russ_mull",0.092568169288589,0.0661236913502904,1.39992440528175,0.170867498850609,0.438343873960235,0,"Pre-2015-S3","Seasonal"
"PP_QAQC","SEAS_C2","russ_mull",0.152896256124558,0.0536019739980178,2.85243704140844,0.00743229049224667,0.0371614524612334,1,"Pre-2015-S3","Seasonal"
"PP_QAQC","(Intercept)","russ_mull",-2.78567625986045,0.183308533626287,-15.1966534495314,2.42481091229786e-31,2.18232982106808e-30,1,"Post-2015","Intercept"
"PP_QAQC","PROJECTMMP-JCU","russ_mull",-0.716485722615704,0.151632396134434,-4.72514938021875,5.56588444427136e-06,4.45270755541709e-05,1,"Post-2015","Intercept"
"PP_QAQC","SHORT_NAMERM10","russ_mull",0.743500362828037,0.198841518155063,3.73916056227368,0.000269030242607025,0.00188321169824917,1,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMERM3","russ_mull",-0.0109882440359122,0.200364900373882,-0.0548411623762848,0.956343752807159,1,0,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMERM7","russ_mull",0.214939139597759,0.203120031578782,1.05818780120853,0.291805321344496,1,0,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMERM8","russ_mull",0.0830258051818104,0.199892787515005,0.415351680338032,0.678524923664721,1,0,"Post-2015","Sites"
"PP_QAQC","Date_2","russ_mull",0.000154349179792674,0.000135540090906993,1.13877140527069,0.256757324883901,1,0,"Post-2015","Trend"
"PP_QAQC","SEAS_C1","russ_mull",0.262121057325354,0.0927469884792484,2.82619480829829,0.00540538742220791,0.0324323245332475,1,"Post-2015","Seasonal"
"PP_QAQC","SEAS_C2","russ_mull",0.179119890570905,0.0839446739171035,2.1337850540439,0.0346160187969515,0.173080093984757,0,"Post-2015","Seasonal"
"PN_SHIM_QAQC","(Intercept)","russ_mull",-0.030267081188021,0.0841341679810056,-0.359747792298299,0.720220135303081,1,0,"Pre-2015","Intercept"
"PN_SHIM_QAQC","SHORT_NAMERM7","russ_mull",0.0154842293262915,0.0681795286941056,0.227109656268864,0.821062377491961,1,0,"Pre-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM8","russ_mull",0.220041581747956,0.0681807025579715,3.22732933942507,0.00197139596845454,0.00985697984227272,1,"Pre-2015","Sites"
"PN_SHIM_QAQC","Date_2","russ_mull",8.01340767490354e-05,3.35157590851628e-05,2.39093724672673,0.0197571955723807,0.0592715867171422,0,"Pre-2015","Trend"
"PN_SHIM_QAQC","SEAS_C1","russ_mull",0.110737453941543,0.0437085608528113,2.53354152552521,0.0137516451811321,0.0550065807245282,0,"Pre-2015","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","russ_mull",0.179353370916769,0.0361241999382162,4.96490915296451,5.38729817315501e-06,3.232378903893e-05,1,"Pre-2015","Seasonal"
"PN_SHIM_QAQC","(Intercept)","russ_mull",0.297150150247582,0.184816521892029,1.60781161340747,0.124367286622536,0.344615770954027,0,"Pre-2015-S1","Intercept"
"PN_SHIM_QAQC","SHORT_NAMERM7","russ_mull",-0.0514951107555658,0.11497921567116,-0.447864515816855,0.659315738634799,0.659315738634799,0,"Pre-2015-S1","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM8","russ_mull",0.189992254259486,0.114975872037507,1.65245325730174,0.114871923651342,0.344615770954027,0,"Pre-2015-S1","Sites"
"PN_SHIM_QAQC","Date_2","russ_mull",-0.000275311620431439,0.000145718087855069,-1.8893441746591,0.0742051416181875,0.29682056647275,0,"Pre-2015-S1","Trend"
"PN_SHIM_QAQC","SEAS_C1","russ_mull",0.246959424904814,0.0903747348361886,2.73261576205394,0.0132236889005965,0.0661184445029823,0,"Pre-2015-S1","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","russ_mull",0.173305438901656,0.0533587479309298,3.24792926411975,0.00423337450264515,0.0254002470158709,1,"Pre-2015-S1","Seasonal"
"PN_SHIM_QAQC","(Intercept)","russ_mull",0.25582201028702,0.0677277115136295,3.77721326425652,0.000574446910996031,0.00344668146597619,1,"Pre-2015-S2","Intercept"
"PN_SHIM_QAQC","SHORT_NAMERM7","russ_mull",0.0403829527694775,0.0701110912377753,0.575985226538872,0.568208791963829,0.568208791963829,0,"Pre-2015-S2","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM8","russ_mull",0.209882537234552,0.0701119047500849,2.99353637563666,0.00496028880319307,0.0198411552127723,1,"Pre-2015-S2","Sites"
"PN_SHIM_QAQC","Date_2","russ_mull",-7.88600843036302e-05,5.87712660149079e-05,-1.34181360468952,0.18805914595919,0.56417743787757,0,"Pre-2015-S2","Trend"
"PN_SHIM_QAQC","SEAS_C1","russ_mull",0.0488327873706235,0.0411623533080741,1.18634585843868,0.243256408932807,0.56417743787757,0,"Pre-2015-S2","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","russ_mull",0.155396979837017,0.0413265625787117,3.76022030724291,0.000603108038804801,0.00344668146597619,1,"Pre-2015-S2","Seasonal"
"PN_SHIM_QAQC","(Intercept)","russ_mull",-0.0499009543219187,0.0834969950797462,-0.597637726654227,0.554161024455415,1,0,"Pre-2015-S3","Intercept"
"PN_SHIM_QAQC","SHORT_NAMERM7","russ_mull",-0.0568251067378783,0.0866184589400518,-0.656039225740632,0.516347337452075,1,0,"Pre-2015-S3","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM8","russ_mull",0.206128452204381,0.0866190247715608,2.37971337991857,0.0232612768451382,0.0697838305354145,0,"Pre-2015-S3","Sites"
"PN_SHIM_QAQC","Date_2","russ_mull",0.000218211252592282,8.04777413181676e-05,2.71144852002726,0.0105519556094733,0.0527597780473663,0,"Pre-2015-S3","Trend"
"PN_SHIM_QAQC","SEAS_C1","russ_mull",0.154931107053121,0.0581512992512295,2.66427593274874,0.0118428866406914,0.0527597780473663,0,"Pre-2015-S3","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","russ_mull",0.169139606969794,0.0471392985897129,3.58808068914934,0.00106488180005927,0.00638929080035564,1,"Pre-2015-S3","Seasonal"
"PN_SHIM_QAQC","(Intercept)","russ_mull",0.676199818826189,0.107212593858652,6.3070931733793,5.23657436069149e-09,4.71291692462234e-08,1,"Post-2015","Intercept"
"PN_SHIM_QAQC","PROJECTMMP-JCU","russ_mull",0.171639663503591,0.140202063121904,1.22423065454003,0.223324641731621,1,0,"Post-2015","Intercept"
"PN_SHIM_QAQC","SHORT_NAMERM10","russ_mull",0.334611377539902,0.117620457943374,2.84483994868472,0.00524694936539015,0.0367286455577311,1,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM3","russ_mull",0.133149954423392,0.118826153903378,1.12054417356352,0.264776751286163,1,0,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM7","russ_mull",-0.0185884250207388,0.116585591761509,-0.159440156711336,0.873597016914423,1,0,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMERM8","russ_mull",0.0474602636484182,0.118826153903378,0.399409238533548,0.690319834835763,1,0,"Post-2015","Sites"
"PN_SHIM_QAQC","Date_2","russ_mull",-5.95410361400693e-05,8.18108933448856e-05,-0.727788607429887,0.46819696168574,1,0,"Post-2015","Trend"
"PN_SHIM_QAQC","SEAS_C1","russ_mull",0.195444482575139,0.0607625837059024,3.21652686003466,0.00167819784878347,0.0134255827902678,1,"Post-2015","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","russ_mull",0.051366910387879,0.0516053422901458,0.99537970505212,0.321605782682324,1,0,"Post-2015","Seasonal"
"NOX_QAQC","(Intercept)","russ_mull",-3.30851847976367,0.246218688591444,-13.4373166338058,1.09302076699986e-20,6.55812460199913e-20,1,"Pre-2015","Intercept"
"NOX_QAQC","SHORT_NAMERM7","russ_mull",-0.174469988755344,0.208634809394945,-0.836245827152809,0.405989216436583,1,0,"Pre-2015","Sites"
"NOX_QAQC","SHORT_NAMERM8","russ_mull",0.186522443393713,0.209814182071296,0.888988730658501,0.377189834628658,1,0,"Pre-2015","Sites"
"NOX_QAQC","Date_2","russ_mull",0.000338797889865581,9.47972839704245e-05,3.57391979680854,0.000657653782018847,0.00328826891009423,1,"Pre-2015","Trend"
"NOX_QAQC","SEAS_C1","russ_mull",0.285945345403552,0.133684027290136,2.1389641769466,0.0360867266297585,0.144346906519034,0,"Pre-2015","Seasonal"
"NOX_QAQC","SEAS_C2","russ_mull",0.0731376404110915,0.109904564869219,0.665464992269627,0.508037629960734,1,0,"Pre-2015","Seasonal"
"NOX_QAQC","(Intercept)","russ_mull",-3.59318754954694,0.402424893750394,-8.92884015215925,9.09549327446417e-09,5.4572959646785e-08,1,"Pre-2015-S1","Intercept"
"NOX_QAQC","SHORT_NAMERM7","russ_mull",0.115906610129459,0.310282544520918,0.373551822931004,0.712313332802952,0.712313332802952,0,"Pre-2015-S1","Sites"
"NOX_QAQC","SHORT_NAMERM8","russ_mull",0.405864203457726,0.310682194967302,1.30636454239176,0.204922078774917,0.409844157549834,0,"Pre-2015-S1","Sites"
"NOX_QAQC","Date_2","russ_mull",0.000580450896877028,0.000288703845653649,2.01054092494972,0.0567892654224692,0.262057600115819,0,"Pre-2015-S1","Trend"
"NOX_QAQC","SEAS_C1","russ_mull",0.398281402483244,0.230897511751179,1.72492721754595,0.0985635120394825,0.295690536118448,0,"Pre-2015-S1","Seasonal"
"NOX_QAQC","SEAS_C2","russ_mull",0.28838454804816,0.140638073221576,2.05054393481207,0.0524115200231638,0.262057600115819,0,"Pre-2015-S1","Seasonal"
"NOX_QAQC","(Intercept)","russ_mull",-2.60466090252133,0.273025690261367,-9.53998468066462,2.15285063980532e-11,1.29171038388319e-10,1,"Pre-2015-S2","Intercept"
"NOX_QAQC","SHORT_NAMERM7","russ_mull",-0.366583472767477,0.282633631823203,-1.29702707495471,0.202873281885324,0.690332639731916,0,"Pre-2015-S2","Sites"
"NOX_QAQC","SHORT_NAMERM8","russ_mull",0.115581630251228,0.282636911274921,0.408940324637221,0.685006166132567,1,0,"Pre-2015-S2","Sites"
"NOX_QAQC","Date_2","russ_mull",0.000329698239498457,0.000236920237117794,1.39160015838805,0.172583159932979,0.690332639731916,0,"Pre-2015-S2","Trend"
"NOX_QAQC","SEAS_C1","russ_mull",0.345140652006982,0.165934735923531,2.07997831247362,0.0447069744986816,0.223534872493408,0,"Pre-2015-S2","Seasonal"
"NOX_QAQC","SEAS_C2","russ_mull",0.00890283027865397,0.166596700553092,0.0534394153611508,0.957677256686443,1,0,"Pre-2015-S2","Seasonal"
"NOX_QAQC","(Intercept)","russ_mull",-2.8763988857585,0.27440954540417,-10.4821385915054,4.91425721347133e-12,2.9485543280828e-11,1,"Pre-2015-S3","Intercept"
"NOX_QAQC","SHORT_NAMERM7","russ_mull",-0.0505963287298193,0.28466811193203,-0.177737957323088,0.860015319687179,1,0,"Pre-2015-S3","Sites"
"NOX_QAQC","SHORT_NAMERM8","russ_mull",0.494619728535093,0.284669971514726,1.73751985818254,0.0916214611584842,0.366485844633937,0,"Pre-2015-S3","Sites"
"NOX_QAQC","Date_2","russ_mull",-7.96788899470443e-05,0.000264486888290781,-0.301258374137035,0.765107646956167,1,0,"Pre-2015-S3","Trend"
"NOX_QAQC","SEAS_C1","russ_mull",0.448365273793013,0.191111926566355,2.34608735231048,0.0251291610933575,0.125645805466787,0,"Pre-2015-S3","Seasonal"
"NOX_QAQC","SEAS_C2","russ_mull",-0.074320520052895,0.154921425427588,-0.47973041719548,0.634583478180528,1,0,"Pre-2015-S3","Seasonal"
"NOX_QAQC","(Intercept)","russ_mull",-2.82404465112179,0.263554925184939,-10.7152034785164,1.36230691054785e-18,1.08984552843828e-17,1,"Post-2015","Intercept"
"NOX_QAQC","SHORT_NAMERM10","russ_mull",0.749338435525706,0.29552001459813,2.53566052554752,0.0126823392538679,0.0760940355232076,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMERM3","russ_mull",-0.374900298530299,0.299001087526746,-1.25384259178243,0.21265744407477,0.906192368623561,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMERM7","russ_mull",-0.133498825089584,0.292548449961765,-0.456330652604832,0.649085849842367,1,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMERM8","russ_mull",0.279023745400705,0.299001087526746,0.933186389750995,0.352844546200553,1,0,"Post-2015","Sites"
"NOX_QAQC","Date_2","russ_mull",5.2414676877038e-05,0.000201124430001646,0.260608205957919,0.79490026058881,1,0,"Post-2015","Trend"
"NOX_QAQC","SEAS_C1","russ_mull",-0.202623218723118,0.150559676339324,-1.34580004188144,0.181238473724712,0.906192368623561,0,"Post-2015","Seasonal"
"NOX_QAQC","SEAS_C2","russ_mull",0.44138745464498,0.129072150582721,3.41969551643985,0.000891030055047161,0.00623721038533013,1,"Post-2015","Seasonal"
"CHL_QAQC","(Intercept)","wtsndys",-0.668455385277773,0.108296909262638,-6.17243271141432,4.23796166201975e-08,2.54277699721185e-07,1,"Pre-2015","Intercept"
"CHL_QAQC","SHORT_NAMEWHI1","wtsndys",-0.185970728707296,0.0991210667319024,-1.87619781383406,0.0649204731326724,0.194761419398017,0,"Pre-2015","Sites"
"CHL_QAQC","SHORT_NAMEWHI4","wtsndys",0.0797977086378731,0.104299910355938,0.765079359757379,0.446871503419071,0.566836425025184,0,"Pre-2015","Sites"
"CHL_QAQC","Date_2","wtsndys",4.99577070325302e-05,4.62048750445278e-05,1.08122155907544,0.283418212512592,0.566836425025184,0,"Pre-2015","Trend"
"CHL_QAQC","SEAS_C1","wtsndys",0.19574930931325,0.0648773293419936,3.0172220604424,0.00358723199067687,0.0143489279627075,1,"Pre-2015","Seasonal"
"CHL_QAQC","SEAS_C2","wtsndys",0.256695090219004,0.0600483523412242,4.27480655522963,6.1070370078598e-05,0.00030535185039299,1,"Pre-2015","Seasonal"
"CHL_QAQC","(Intercept)","wtsndys",-0.799662576573189,0.179604699429704,-4.45234773428727,0.000182301552759195,0.00109380931655517,1,"Pre-2015-S1","Intercept"
"CHL_QAQC","SHORT_NAMEWHI1","wtsndys",-0.0987595346240975,0.160433776548371,-0.615578195245696,0.544216866764174,1,0,"Pre-2015-S1","Sites"
"CHL_QAQC","SHORT_NAMEWHI4","wtsndys",0.18351602355636,0.189136612845799,0.970282912415158,0.341999355939753,1,0,"Pre-2015-S1","Sites"
"CHL_QAQC","Date_2","wtsndys",4.33820953217023e-05,0.000162459190822778,0.267033801547285,0.791822882048767,1,0,"Pre-2015-S1","Trend"
"CHL_QAQC","SEAS_C1","wtsndys",0.256841980995733,0.119025892736769,2.15786645317376,0.0416199371035708,0.208099685517854,0,"Pre-2015-S1","Seasonal"
"CHL_QAQC","SEAS_C2","wtsndys",0.143253319905964,0.10877292054425,1.31699433268123,0.200812110427314,0.803248441709258,0,"Pre-2015-S1","Seasonal"
"CHL_QAQC","(Intercept)","wtsndys",-0.432732104649345,0.124800398641622,-3.46739360898983,0.00137871271191286,0.00827227627147714,1,"Pre-2015-S2","Intercept"
"CHL_QAQC","SHORT_NAMEWHI1","wtsndys",-0.260909300890179,0.129309109887861,-2.01771786316095,0.051121926167421,0.204487704669684,0,"Pre-2015-S2","Sites"
"CHL_QAQC","SHORT_NAMEWHI4","wtsndys",0.0139119505271882,0.129307968429713,0.107587727934573,0.914920112212235,0.924094286939254,0,"Pre-2015-S2","Sites"
"CHL_QAQC","Date_2","wtsndys",-8.0605269939364e-05,0.000108423778309556,-0.743427974897088,0.462047143469627,0.924094286939254,0,"Pre-2015-S2","Trend"
"CHL_QAQC","SEAS_C1","wtsndys",0.155949832093252,0.0786802079409835,1.98207193618791,0.0551450829624606,0.204487704669684,0,"Pre-2015-S2","Seasonal"
"CHL_QAQC","SEAS_C2","wtsndys",0.255958231919901,0.0752338894442719,3.40216668060871,0.00165188062155298,0.00827227627147714,1,"Pre-2015-S2","Seasonal"
"CHL_QAQC","(Intercept)","wtsndys",-0.489948061469618,0.107486381681346,-4.55823383209712,6.73785412608383e-05,0.000399971733531553,1,"Pre-2015-S3","Intercept"
"CHL_QAQC","SHORT_NAMEWHI1","wtsndys",-0.29363293493304,0.110807855348227,-2.64992887020746,0.0122636574994133,0.0490546299976533,1,"Pre-2015-S3","Sites"
"CHL_QAQC","SHORT_NAMEWHI4","wtsndys",0.0130540528564692,0.110807713435466,0.117808160206029,0.90693381215485,1,0,"Pre-2015-S3","Sites"
"CHL_QAQC","Date_2","wtsndys",2.53429060271491e-05,0.000100428168325153,0.252348583567682,0.802336813062709,1,0,"Pre-2015-S3","Trend"
"CHL_QAQC","SEAS_C1","wtsndys",0.143286097181067,0.0718081048795653,1.99540285071418,0.0543089668526327,0.162926900557898,0,"Pre-2015-S3","Seasonal"
"CHL_QAQC","SEAS_C2","wtsndys",0.29830067754315,0.0653895488563272,4.56190144695097,6.66619555885921e-05,0.000399971733531553,1,"Pre-2015-S3","Seasonal"
"CHL_QAQC","(Intercept)","wtsndys",-0.788870527195241,0.116257440229111,-6.78554874114377,7.76425955989604e-10,6.21140764791683e-09,1,"Post-2015","Intercept"
"CHL_QAQC","SHORT_NAMEWHI4","wtsndys",0.248497569338568,0.128381562732142,1.93561726505104,0.0556832521976695,0.213397395223498,0,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMEWHI5","wtsndys",0.200598711316916,0.128381472820458,1.56252071977281,0.121262755732293,0.242525511464586,0,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMEWHI6","wtsndys",0.583177717414741,0.128381509959127,4.54253667526115,1.52848826786525e-05,0.000106994178750568,1,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMEWHI7","wtsndys",0.442394949916781,0.128381509959127,3.44593976233513,0.000827621110781335,0.00413810555390667,1,"Post-2015","Sites"
"CHL_QAQC","Date_2","wtsndys",-3.00584865995709e-05,9.00190652681556e-05,-0.333912449657529,0.73913114833756,0.73913114833756,0,"Post-2015","Trend"
"CHL_QAQC","SEAS_C1","wtsndys",0.119805239071701,0.0612891804266167,1.95475348565229,0.0533493488058746,0.213397395223498,0,"Post-2015","Seasonal"
"CHL_QAQC","SEAS_C2","wtsndys",0.288999203597024,0.0652666986353747,4.42797337140607,2.39350421278057e-05,0.000143610252766834,1,"Post-2015","Seasonal"
"SS_QAQC","(Intercept)","wtsndys",0.381663437792956,0.216752499055896,1.76082600872128,0.0827638802071578,0.331055520828631,0,"Pre-2015","Intercept"
"SS_QAQC","SHORT_NAMEWHI1","wtsndys",-0.390341339507572,0.198387369219578,-1.96757152959439,0.0531978029567249,0.319186817740349,0,"Pre-2015","Sites"
"SS_QAQC","SHORT_NAMEWHI4","wtsndys",0.294261910788434,0.208752644695789,1.40962003723237,0.163209183310101,0.489627549930302,0,"Pre-2015","Sites"
"SS_QAQC","Date_2","wtsndys",0.000181926446620427,9.24774511355512e-05,1.96725195587153,0.0532354239670482,0.319186817740349,0,"Pre-2015","Trend"
"SS_QAQC","SEAS_C1","wtsndys",0.101115644933736,0.129849719282811,0.778712849686705,0.438850348583587,0.877700697167175,0,"Pre-2015","Seasonal"
"SS_QAQC","SEAS_C2","wtsndys",-0.00866685418634586,0.120184689690306,-0.0721127974676207,0.942723826994433,0.942723826994433,0,"Pre-2015","Seasonal"
"SS_QAQC","(Intercept)","wtsndys",0.266592597634139,0.307015501344889,0.868335951983934,0.394181036293685,1,0,"Pre-2015-S1","Intercept"
"SS_QAQC","SHORT_NAMEWHI1","wtsndys",-0.356730725773729,0.274244808159545,-1.30077476458988,0.20621784419015,1,0,"Pre-2015-S1","Sites"
"SS_QAQC","SHORT_NAMEWHI4","wtsndys",0.135280917018183,0.323309313174483,0.418425673204083,0.679517185579267,1,0,"Pre-2015-S1","Sites"
"SS_QAQC","Date_2","wtsndys",0.0002154562061678,0.000277707042615897,0.775839907185221,0.445748458673822,1,0,"Pre-2015-S1","Trend"
"SS_QAQC","SEAS_C1","wtsndys",-0.0131375693308303,0.203462349524461,-0.064570026648841,0.949074286420568,1,0,"Pre-2015-S1","Seasonal"
"SS_QAQC","SEAS_C2","wtsndys",-0.204408902135895,0.185935962921234,-1.09935108262239,0.282989475477387,1,0,"Pre-2015-S1","Seasonal"
"SS_QAQC","(Intercept)","wtsndys",1.0416053082976,0.275614338023233,3.77921306913211,0.000571162085560565,0.00342697251336339,1,"Pre-2015-S2","Intercept"
"SS_QAQC","SHORT_NAMEWHI1","wtsndys",-0.475898531933288,0.285571561549725,-1.66647732481031,0.104297240613465,0.521486203067326,0,"Pre-2015-S2","Sites"
"SS_QAQC","SHORT_NAMEWHI4","wtsndys",0.394519502217404,0.28556904070656,1.38152056413845,0.175633591637073,0.665382651397796,0,"Pre-2015-S2","Sites"
"SS_QAQC","Date_2","wtsndys",-0.000151335653065939,0.000239447535504904,-0.63202009052559,0.531367283608634,0.907881589693928,0,"Pre-2015-S2","Trend"
"SS_QAQC","SEAS_C1","wtsndys",0.245463163632966,0.17376061024818,1.41265136720212,0.166345662849449,0.665382651397796,0,"Pre-2015-S2","Seasonal"
"SS_QAQC","SEAS_C2","wtsndys",0.125785176576432,0.166149618605309,0.757059676888195,0.453940794846964,0.907881589693928,0,"Pre-2015-S2","Seasonal"
"SS_QAQC","(Intercept)","wtsndys",0.522275916393425,0.239390237309657,2.18169262983707,0.0363581529822362,0.218148917893417,0,"Pre-2015-S3","Intercept"
"SS_QAQC","SHORT_NAMEWHI1","wtsndys",-0.422388643243822,0.246787717408016,-1.71154645652597,0.0963652751261732,0.385461100504693,0,"Pre-2015-S3","Sites"
"SS_QAQC","SHORT_NAMEWHI4","wtsndys",0.133510104668002,0.246787401344445,0.54099238429785,0.592146318971793,1,0,"Pre-2015-S3","Sites"
"SS_QAQC","Date_2","wtsndys",0.000483065009928833,0.000223670409886956,2.15971799833951,0.0381578173074631,0.218148917893417,0,"Pre-2015-S3","Trend"
"SS_QAQC","SEAS_C1","wtsndys",-0.0437682850128913,0.159928718401162,-0.27367370570121,0.786041074812063,1,0,"Pre-2015-S3","Seasonal"
"SS_QAQC","SEAS_C2","wtsndys",-0.125733820991472,0.145633515366572,-0.863357728301684,0.394172537695203,1,0,"Pre-2015-S3","Seasonal"
"SS_QAQC","(Intercept)","wtsndys",0.0275178382472925,0.227530899694118,0.120941104194139,0.903975609409024,0.903975609409024,0,"Post-2015","Intercept"
"SS_QAQC","SHORT_NAMEWHI4","wtsndys",0.550077240708913,0.25125938103415,2.18928040992885,0.0308564415288597,0.185138649173158,0,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMEWHI5","wtsndys",0.330641860515582,0.251259205065315,1.31593929237192,0.19114429007684,0.57343287023052,0,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMEWHI6","wtsndys",0.600281215987827,0.251259277750511,2.38909074865637,0.0187279599365741,0.131095719556019,0,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMEWHI7","wtsndys",1.11391979083186,0.251259277750511,4.43334789785527,2.34402796507781e-05,0.000187522237206225,1,"Post-2015","Sites"
"SS_QAQC","Date_2","wtsndys",0.00031892681412411,0.000176178994391434,1.81024312930019,0.0732024307114603,0.366012153557301,0,"Post-2015","Trend"
"SS_QAQC","SEAS_C1","wtsndys",0.198873166993908,0.119950880876967,1.65795503576077,0.100398987803159,0.401595951212635,0,"Post-2015","Seasonal"
"SS_QAQC","SEAS_C2","wtsndys",0.126231553668114,0.127735400257447,0.988226861259277,0.325380017452811,0.650760034905622,0,"Post-2015","Seasonal"
"SECCHI_DEPTH","(Intercept)","wtsndys",1.96273335823087,0.149636037420407,13.1167156793688,4.71649390122415e-20,2.82989634073449e-19,1,"Pre-2015","Intercept"
"SECCHI_DEPTH","SHORT_NAMEWHI1","wtsndys",0.175285070822307,0.135972816948107,1.28911847791756,0.201856794246409,0.807427176985636,0,"Pre-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI4","wtsndys",-0.117715466618634,0.143968277790844,-0.817648640554344,0.416499890145189,1,0,"Pre-2015","Sites"
"SECCHI_DEPTH","Date_2","wtsndys",-0.000199470295612097,6.46462709127837e-05,-3.08556538212712,0.00296759643106111,0.0148379821553055,1,"Pre-2015","Trend"
"SECCHI_DEPTH","SEAS_C1","wtsndys",-0.0238139730099754,0.0890462816523019,-0.267433659981015,0.789969233467207,1,0,"Pre-2015","Seasonal"
"SECCHI_DEPTH","SEAS_C2","wtsndys",0.0347020475355047,0.0820731211239233,0.422818665359486,0.673802029798255,1,0,"Pre-2015","Seasonal"
"SECCHI_DEPTH","(Intercept)","wtsndys",2.17688436794573,0.174904807923509,12.4461093653741,3.70345482191912e-11,2.22207289315147e-10,1,"Pre-2015-S1","Intercept"
"SECCHI_DEPTH","SHORT_NAMEWHI1","wtsndys",0.0252033629613127,0.15716651726953,0.160360892378181,0.874129337178975,1,0,"Pre-2015-S1","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI4","wtsndys",-0.00727476660621341,0.191882299310294,-0.0379126507883321,0.970115430293486,1,0,"Pre-2015-S1","Sites"
"SECCHI_DEPTH","Date_2","wtsndys",-0.000312954172416583,0.000160287347948799,-1.95245711169012,0.064342836324412,0.32171418162206,0,"Pre-2015-S1","Trend"
"SECCHI_DEPTH","SEAS_C1","wtsndys",0.166960571780009,0.117161450930198,1.42504697965443,0.168837459671627,0.675349838686506,0,"Pre-2015-S1","Seasonal"
"SECCHI_DEPTH","SEAS_C2","wtsndys",0.124430413029288,0.105658745305224,1.17766317089832,0.252105474558082,0.756316423674245,0,"Pre-2015-S1","Seasonal"
"SECCHI_DEPTH","(Intercept)","wtsndys",1.28656123205391,0.193205409517367,6.65903317752737,9.23402076555346e-08,5.54041245933208e-07,1,"Pre-2015-S2","Intercept"
"SECCHI_DEPTH","SHORT_NAMEWHI1","wtsndys",0.302172510027072,0.200185414486955,1.50946316844059,0.139908192601995,0.699540963009973,0,"Pre-2015-S2","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI4","wtsndys",-0.116631870382715,0.200183647378105,-0.582624364728561,0.563777962154465,1,0,"Pre-2015-S2","Sites"
"SECCHI_DEPTH","Date_2","wtsndys",9.41307733788033e-05,0.000167852512633975,0.560794544577765,0.578411578270164,1,0,"Pre-2015-S2","Trend"
"SECCHI_DEPTH","SEAS_C1","wtsndys",-0.160230355639922,0.121806035570462,-1.31545497634419,0.196673861263901,0.786695445055604,0,"Pre-2015-S2","Seasonal"
"SECCHI_DEPTH","SEAS_C2","wtsndys",-0.0049262460777544,0.116470737096004,-0.0422959981243514,0.966496457781646,1,0,"Pre-2015-S2","Seasonal"
"SECCHI_DEPTH","(Intercept)","wtsndys",1.7311374334225,0.169583079506208,10.2081967049026,1.36607794932798e-11,8.19646769596787e-11,1,"Pre-2015-S3","Intercept"
"SECCHI_DEPTH","SHORT_NAMEWHI1","wtsndys",0.227053456411101,0.171227564949425,1.32603331991648,0.194216494327073,0.776865977308292,0,"Pre-2015-S3","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI4","wtsndys",-0.0463087555623899,0.175246134369638,-0.264249797742831,0.793281942787956,1,0,"Pre-2015-S3","Sites"
"SECCHI_DEPTH","Date_2","wtsndys",-0.000375443807116513,0.00016180771581007,-2.3203084305152,0.0268574958221704,0.134287479110852,0,"Pre-2015-S3","Trend"
"SECCHI_DEPTH","SEAS_C1","wtsndys",0.0975259142507616,0.112316831896654,0.868310765215473,0.391689922370191,1,0,"Pre-2015-S3","Seasonal"
"SECCHI_DEPTH","SEAS_C2","wtsndys",0.0641530008714896,0.101635535565809,0.631206403492118,0.532388688137425,1,0,"Pre-2015-S3","Seasonal"
